,timestamp,state,state_time,x,y,w,posType
0,1660258958.7128448,Stage4PasserStates.searchBall,0.0,0.0,0.0,3.141592653589793,rotateOnSelf
1,1660258958.7494743,Stage4PasserStates.searchBall,0.036629438400268555,0.0,0.0,3.141592653589793,rotateOnSelf
2,1660258958.7826252,Stage4PasserStates.searchBall,0.06978034973144531,0.0,0.0,3.141592653589793,rotateOnSelf
3,1660258958.815086,Stage4PasserStates.searchBall,0.10224103927612305,0.0,0.0,3.141592653589793,rotateOnSelf
4,1660258958.8474548,Stage4PasserStates.searchBall,0.13460993766784668,0.0,0.0,3.141592653589793,rotateOnSelf
5,1660258958.879485,Stage4PasserStates.searchBall,0.166640043258667,0.0,0.0,3.141592653589793,rotateOnSelf
6,1660258958.9114978,Stage4PasserStates.searchBall,0.198652982711792,0.0,0.0,3.141592653589793,rotateOnSelf
7,1660258958.9441667,Stage4PasserStates.searchBall,0.2313218116760254,0.0,0.0,3.141592653589793,rotateOnSelf
8,1660258958.9768243,Stage4PasserStates.searchBall,0.263979434967041,0.0,0.0,3.141592653589793,rotateOnSelf
9,1660258959.0094006,Stage4PasserStates.searchBall,0.296555757522583,0.0,0.0,3.141592653589793,rotateOnSelf
10,1660258959.041235,Stage4PasserStates.searchBall,0.32839012145996094,0.0,0.0,3.141592653589793,rotateOnSelf
11,1660258959.0732286,Stage4PasserStates.searchBall,0.3603837490081787,0.0,0.0,3.141592653589793,rotateOnSelf
12,1660258959.1050622,Stage4PasserStates.searchBall,0.39221739768981934,0.0,0.0,3.141592653589793,rotateOnSelf
13,1660258959.1369805,Stage4PasserStates.searchBall,0.424135684967041,0.0,0.0,3.141592653589793,rotateOnSelf
14,1660258959.1688273,Stage4PasserStates.searchBall,0.4559824466705322,0.0,0.0,3.141592653589793,rotateOnSelf
15,1660258959.2015505,Stage4PasserStates.searchBall,0.4887056350708008,0.0,0.0,3.141592653589793,rotateOnSelf
16,1660258959.2340066,Stage4PasserStates.searchBall,0.5211617946624756,0.0,0.0,3.141592653589793,rotateOnSelf
17,1660258959.2661128,Stage4PasserStates.searchBall,0.5532679557800293,0.0,0.0,3.141592653589793,rotateOnSelf
18,1660258959.2982736,Stage4PasserStates.searchBall,0.5854287147521973,0.0,0.0,3.141592653589793,rotateOnSelf
19,1660258959.330654,Stage4PasserStates.searchBall,0.6178090572357178,0.0,0.0,3.141592653589793,rotateOnSelf
20,1660258959.362839,Stage4PasserStates.searchBall,0.6499941349029541,0.0,0.0,3.141592653589793,rotateOnSelf
21,1660258959.3950367,Stage4PasserStates.searchBall,0.6821918487548828,0.0,0.0,3.141592653589793,rotateOnSelf
22,1660258959.4273689,Stage4PasserStates.searchBall,0.7145240306854248,0.0,0.0,3.141592653589793,rotateOnSelf
23,1660258959.4597368,Stage4PasserStates.searchBall,0.746891975402832,0.0,0.0,3.141592653589793,rotateOnSelf
24,1660258959.491901,Stage4PasserStates.searchBall,0.7790560722351074,0.0,0.0,3.141592653589793,rotateOnSelf
25,1660258959.524093,Stage4PasserStates.searchBall,0.8112480640411377,0.0,0.0,3.141592653589793,rotateOnSelf
26,1660258959.5562627,Stage4PasserStates.searchBall,0.8434178829193115,0.0,0.0,3.141592653589793,rotateOnSelf
27,1660258959.5885923,Stage4PasserStates.searchBall,0.8757474422454834,0.0,0.0,3.141592653589793,rotateOnSelf
28,1660258959.620713,Stage4PasserStates.searchBall,0.9078681468963623,0.0,0.0,3.141592653589793,rotateOnSelf
29,1660258959.652548,Stage4PasserStates.searchBall,0.9397032260894775,0.0,0.0,3.141592653589793,rotateOnSelf
30,1660258959.6856625,Stage4PasserStates.searchBall,0.9728176593780518,0.0,0.0,3.141592653589793,rotateOnSelf
31,1660258959.7176564,Stage4PasserStates.searchBall,1.0048115253448486,0.0,0.0,3.141592653589793,rotateOnSelf
32,1660258959.749823,Stage4PasserStates.searchBall,1.0369782447814941,0.0,0.0,3.141592653589793,rotateOnSelf
33,1660258959.7816477,Stage4PasserStates.searchBall,1.068802833557129,0.0,0.0,3.141592653589793,rotateOnSelf
34,1660258959.8135293,Stage4PasserStates.searchBall,1.100684404373169,0.0,0.0,3.141592653589793,rotateOnSelf
35,1660258959.8454928,Stage4PasserStates.searchBall,1.13264799118042,0.0,0.0,3.141592653589793,rotateOnSelf
36,1660258959.8774765,Stage4PasserStates.searchBall,1.1646316051483154,0.0,0.0,3.141592653589793,rotateOnSelf
37,1660258959.9093766,Stage4PasserStates.searchBall,1.1965317726135254,0.0,0.0,3.141592653589793,rotateOnSelf
38,1660258959.9412184,Stage4PasserStates.searchBall,1.2283735275268555,0.0,0.0,3.141592653589793,rotateOnSelf
39,1660258959.9734588,Stage4PasserStates.searchBall,1.2606139183044434,0.0,0.0,3.141592653589793,rotateOnSelf
40,1660258960.0058753,Stage4PasserStates.searchBall,1.2930305004119873,0.0,0.0,3.141592653589793,rotateOnSelf
41,1660258960.0389855,Stage4PasserStates.searchBall,1.3261406421661377,0.0,0.0,3.141592653589793,rotateOnSelf
42,1660258960.071569,Stage4PasserStates.searchBall,1.3587241172790527,0.0,0.0,3.141592653589793,rotateOnSelf
43,1660258960.1042104,Stage4PasserStates.searchBall,1.3913655281066895,0.0,0.0,3.141592653589793,rotateOnSelf
44,1660258960.136911,Stage4PasserStates.searchBall,1.4240660667419434,0.0,0.0,3.141592653589793,rotateOnSelf
45,1660258960.169608,Stage4PasserStates.searchBall,1.4567632675170898,0.0,0.0,3.141592653589793,rotateOnSelf
46,1660258960.2024128,Stage4PasserStates.searchBall,1.4895679950714111,0.0,0.0,3.141592653589793,rotateOnSelf
47,1660258960.235026,Stage4PasserStates.searchBall,1.5221810340881348,0.0,0.0,3.141592653589793,rotateOnSelf
48,1660258960.2678616,Stage4PasserStates.searchBall,1.5550167560577393,0.0,0.0,3.141592653589793,rotateOnSelf
49,1660258960.3006315,Stage4PasserStates.searchBall,1.5877866744995117,0.0,0.0,3.141592653589793,rotateOnSelf
50,1660258960.3334804,Stage4PasserStates.searchBall,1.6206355094909668,0.0,0.0,3.141592653589793,rotateOnSelf
51,1660258960.3661005,Stage4PasserStates.searchBall,1.6532557010650635,0.0,0.0,3.141592653589793,rotateOnSelf
52,1660258960.3987987,Stage4PasserStates.searchBall,1.6859538555145264,0.0,0.0,3.141592653589793,rotateOnSelf
