FRAME_NR,ROBOT_ID,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,POSITION X,POSITION Y,POSITION THETA,SPEED X,SPEED Y,SPEED W,HAS GOAL,X_MIN,X_MAX,Y_MIN,Y_MAX,Y_MAX,TIMESTAMP
71,0,0.00010946743236117957,0.0006927308586613634,2.531166904468692,3.47003835365602,-2.3810148446965727,1.7322304943239537,-0.029512186207381465,-0.00949313273101058,0.7247807698024861,False,0,0,0,0,0,3.4173500537872314
72,0,-3.148161216261753e-05,0.0006433038896087159,2.578208273747477,3.4688935053933463,-2.381949127919833,1.7789853719597912,-0.0184807821317803,-0.010499442357002418,0.8185025120347695,False,0,0,0,0,0,3.463892698287964
73,0,-0.0001649659393692899,0.0007525623345456255,2.6007825450079323,3.469039328609425,-2.3827907546850557,1.7927817366724808,-0.011706337102299444,-0.004343372164859263,0.49063504202119507,False,0,0,0,0,0,3.5081653594970703
74,0,-0.00031582120030373766,0.0005803720955615131,2.622813810150812,3.468939524627806,-2.3820023539499515,1.8362103807594683,-0.018269177294616332,-0.004380106716007429,0.4909676998078137,False,0,0,0,0,0,3.5553901195526123
75,0,-0.00026268498778136474,0.0006440889643952409,2.6509907892851627,3.4679927544925566,-2.3809779560604554,1.8749653306455154,0.0075981615933495665,-0.004492248900199593,0.521043101847507,False,0,0,0,0,0,3.6010193824768066
76,0,-0.0024854776925207363,0.0012618665016741015,2.671795269006784,3.4671682626170277,-2.380528567596712,1.8859313510121376,0.0467918019347103,0.00538850310027267,0.290792015548055,False,0,0,0,0,0,3.6477530002593994
77,0,-0.00665826768784245,0.0022466223668575957,2.6860067889346957,3.465080578416448,-2.3779141961067727,1.9001233279462535,0.11485197028226031,0.029545057005928844,0.41264695899091464,False,0,0,0,0,0,3.6943581104278564
78,0,-0.017446438915765625,0.004198783660963646,2.702161305237129,3.464610977994606,-2.376778100258162,1.9303656990810252,0.2467572163048331,0.07765685153981647,0.39952961514269514,False,0,0,0,0,0,3.7409603595733643
79,0,-0.0331199460714494,0.006959188654711964,2.7097601083456975,3.4600466985030454,-2.3711671180681737,1.9486616877466134,0.35114856484340534,0.09075563128430195,0.4219238730610759,False,0,0,0,0,0,3.788165330886841
80,0,-0.05210544676936594,0.011784715029442467,2.7198891718486324,3.456650400223738,-2.360425850246181,1.961723929242966,0.45363384135654816,0.09736821808115928,0.37763245795494815,False,0,0,0,0,0,3.8345980644226074
81,0,-0.08108773787990886,0.017065133037516132,2.7351497154808597,3.452316562082226,-2.349670151243748,1.9621676214489314,0.5848678308321252,0.11859771153505214,0.2527209646857449,False,0,0,0,0,0,3.882328748703003
82,0,-0.11892958679394557,0.02150731725379911,2.737173576448101,3.4346712441687375,-2.327735999333165,1.974829231340018,0.7449718113464388,0.2175547409853546,0.26853247457431717,False,0,0,0,0,0,3.9301633834838867
83,0,-0.15879943000069247,0.02752209589314019,2.735151060578123,3.4205157622935602,-2.3050743428539846,1.9798556163348895,0.7954413923995224,0.13755190152569247,0.08675598848396948,False,0,0,0,0,0,3.9774744510650635
84,0,-0.20535277310813072,0.036635311771397304,2.7498125393890174,3.406559350649241,-2.284251028454718,1.9882685965450897,0.8596604951001015,0.17201227509168382,0.2686656473295801,False,0,0,0,0,0,4.02546238899231
85,0,-0.24846625486578217,0.04386980786659418,2.764481765546334,3.3803471313604723,-2.2492648911575497,2.002937822702406,0.88606885870615,0.1837976994376299,0.07639753282074802,False,0,0,0,0,0,4.071800470352173
86,0,-0.29267518697392514,0.051016804180450896,2.7788922954715614,3.3672413229347917,-2.2238501427265356,1.992687670057741,0.9178631157898318,0.22317408426923213,0.29601306190307897,False,0,0,0,0,0,4.118956565856934
87,0,-0.34131319545864114,0.05742459065839875,2.789601626000088,3.347893536108761,-2.1850926596691376,2.011707546381439,0.903164989732713,0.20144670697763095,0.0958095513553423,False,0,0,0,0,0,4.1676106452941895
88,0,-0.38503747076398936,0.0633450532894111,2.796194428042516,3.319587262297772,-2.1468472594253867,2.0504612063505108,0.8805995817107248,0.20434268166370906,0.020946002948835307,False,0,0,0,0,0,4.21424412727356
89,0,-0.43385837223954726,0.07030429877204625,2.8098982384515447,3.292374195725907,-2.1098662294515425,2.0646262930487778,0.8924692225195975,0.14801475755907245,0.17314502050380787,False,0,0,0,0,0,4.261754274368286
90,0,-0.47781477806523825,0.07706772079731496,2.819446889354427,3.271437726268411,-2.0797143356395176,2.0655054386221328,0.9102558408589179,0.172855292152146,0.1216752405909518,False,0,0,0,0,0,4.3077709674835205
91,0,-0.5209352308835051,0.08417721327924682,2.8253571685645027,3.2411469765377894,-2.0431364373628216,2.0683634379143157,0.9004331149371456,0.12984914864126015,0.10237843441278116,False,0,0,0,0,0,4.355054616928101
92,0,-0.5700964383206566,0.0916251804516554,2.8286843524523104,3.2155035629707642,-2.0103871627023593,2.068756255435348,0.9193197936123295,0.15373608338943767,0.11380782934947575,False,0,0,0,0,0,4.403686046600342
93,0,-0.618503152833166,0.09943209544434735,2.8310769936787854,3.195,-1.978,2.0786,0.9333549101198113,0.13269047501549489,0.08741488206884229,False,0,0,0,0,0,4.452174425125122
94,0,-0.6627001374080507,0.1071820778874453,2.83076335915094,3.1660195678047525,-1.94027818680879,2.0890387871797276,0.9039092127056476,0.13241735792751008,0.12023339617128492,False,0,0,0,0,0,4.499167442321777
95,0,-0.7066844266328898,0.11537238289970662,2.8305174374965114,3.1461170118732653,-1.907902834967738,2.093106506183624,0.9137439459927066,0.12590690508654748,0.09648258750381311,False,0,0,0,0,0,4.546151876449585
96,0,-0.7501575736185189,0.12282289280883882,2.83070680046641,3.1177738641249606,-1.8730734736933037,2.098409727584506,0.9330038395437186,0.12103112630259069,-0.0848000031281324,False,0,0,0,0,0,4.592684745788574
97,0,-0.8044919193173021,0.13309055230935765,2.8315128290825924,3.095017199766487,-1.842104172179088,2.072015108439556,0.9031156178012396,0.14030340443669395,0.01785845606044889,False,0,0,0,0,0,4.639673471450806
98,0,-0.843215305075819,0.13935004216968874,2.835496128416,3.0657939197202757,-1.7992415569010047,2.0900034813926496,0.9288563084652917,0.12440249929863811,0.01473047753590162,False,0,0,0,0,0,4.687438249588013
99,0,-0.8875590971972068,0.1471317571513308,2.8363800517464703,3.042932278878734,-1.7644384244057885,2.083999179873387,0.9053759907783672,0.12423636117260323,-0.12826277705588707,False,0,0,0,0,0,4.7336061000823975
100,0,-0.9414754861061708,0.1563079708130439,2.8413521601101452,3.02,-1.727,2.0962,0.9228489202857566,0.1123186267764627,-0.0006284586846692086,False,0,0,0,0,0,4.780608415603638
101,0,-0.985449392264725,0.16367067842361127,2.8427571126697635,2.9926072686662666,-1.6917678132228278,2.0981150967088045,0.919333550836003,0.10986411907416338,-0.1627254564116356,False,0,0,0,0,0,4.828068494796753
102,0,-1.0348152796273982,0.17202655256353255,2.845871146276569,2.9653776042253353,-1.6530714375592774,2.093143349193444,0.9248191083789903,0.14252212105735532,0.14788936373542816,False,0,0,0,0,0,4.875179290771484
103,0,-1.079251339783109,0.17877620803537395,2.8451232859742746,2.9379679930904183,-1.6187968768928787,2.1016281631777867,0.9370901314040879,0.12537363377324007,-0.19282524083853314,False,0,0,0,0,0,4.921428680419922
104,0,-1.1235026968312387,0.18662921925550763,2.8498882276893474,2.9167410606802213,-1.585003170295931,2.1026373795798157,0.9323761645444761,0.14459223418168773,-0.009729526706263147,False,0,0,0,0,0,4.968152761459351
105,0,-1.1727181467552357,0.1950361279667147,2.8537364427195864,2.889093568087269,-1.5458581897425698,2.1016177126119815,0.9342223377903637,0.09959450397903019,-0.12948345455335541,False,0,0,0,0,0,5.015955924987793
106,0,-1.2169136486021706,0.20279104897712572,2.8546050011509974,2.868566548009546,-1.5164892104863794,2.1141480314886216,0.9258380286600092,0.14904591589196944,-0.09821547889540039,False,0,0,0,0,0,5.062842607498169
107,0,-1.2620910459358956,0.21018762622499956,2.856873012806306,2.83987182126461,-1.4749606213333473,2.113818269016349,0.9354737506579911,0.11892008334942772,-0.12219950911531674,False,0,0,0,0,0,5.110175609588623
108,0,-1.3061017052513086,0.21760469049830009,2.861010596064499,2.812806195601132,-1.4411500995520277,2.106162614689223,0.9325012396729326,0.12191448173668518,0.027779932929927753,False,0,0,0,0,0,5.157206773757935
109,0,-1.356059216091219,0.22567668760866624,2.8606943440657036,2.78559362685611,-1.4031891331807,2.1159614302048895,0.9233815579277781,0.12076629123636501,-0.13457839022869011,False,0,0,0,0,0,5.203897476196289
110,0,-1.4010911649271307,0.23289175819447822,2.8600803727746564,2.7639442740531894,-1.3730450377080565,2.1166793782969373,0.9426167471709399,0.11140009619097851,-0.22704237088487966,False,0,0,0,0,0,5.251531362533569
111,0,-1.4510817568694105,0.24166204926447188,2.860969734481499,2.7370404877675965,-1.3367094954088334,2.109670550379921,0.9363969073202862,0.10609151157599145,-0.16887211133742097,False,0,0,0,0,0,5.297863006591797
112,0,-1.5004843537212955,0.2503378267181106,2.8628613136903676,2.712798730740365,-1.3062175171684158,2.11637261537498,0.9464605495889552,0.11318687167481944,-0.24016841734129102,False,0,0,0,0,0,5.345329284667969
113,0,-1.5503702308931975,0.2588895858558719,2.8542046515759028,2.683840753599673,-1.2620404728489234,2.121942045751808,0.9404696187199114,0.12148409999962312,-0.22954365513023145,False,0,0,0,0,0,5.394556522369385
114,0,-1.5951452513337616,0.2670006436228538,2.8485795510729623,2.662930650749726,-1.2309671875875863,2.1188891412292614,0.8997553612511779,0.12450216418338877,-0.12809907751628602,False,0,0,0,0,0,5.441113710403442
115,0,-1.6400472683928933,0.27470016025374944,2.85149924654495,2.6354138355431886,-1.1948134919704934,2.114075131207278,0.9570276385623647,0.1065042527913696,-0.17003904294429484,False,0,0,0,0,0,5.4887731075286865
116,0,-1.689738852540155,0.28371991854946543,2.8487570497707653,2.6038273588657,-1.155770740796733,2.1039578032258155,0.9389007566524251,0.09902616340631099,-0.1294781958459379,False,0,0,0,0,0,5.5354602336883545
117,0,-1.7346862374341492,0.2914168016348373,2.8479575927779255,2.582919635123137,-1.1230265248223212,2.110044425776289,0.9321052471105706,0.11900952768167161,-0.15335473428466617,False,0,0,0,0,0,5.5841193199157715
118,0,-1.784084947007795,0.30078859199537644,2.8457826162669444,2.555998431558506,-1.0826139645115929,2.103128706444175,0.9368748028832223,0.10071773988046723,-0.19263343741972516,False,0,0,0,0,0,5.6320555210113525
119,0,-1.8281264410490337,0.3085618126227104,2.845806818807699,2.5317226678141056,-1.0475325243053382,2.1106626817138787,0.9304752859037296,0.12360605821084142,-0.03537530864385907,False,0,0,0,0,0,5.678155422210693
120,0,-1.8932308696502615,0.318629047275759,2.839928208998834,2.501254172475253,-1.0053823636925057,2.0916363962097195,0.9235749189118378,0.15302236401188413,0.000977085274597389,False,0,0,0,0,0,5.741840600967407
121,0,-1.9384250956429494,0.32584221171686995,2.83861099284838,2.4779284500585272,-0.9721643290186903,2.1050337582569507,0.9462590816862394,0.11616207014063468,-0.23451286103430924,False,0,0,0,0,0,5.785964012145996
122,0,-1.983093403527561,0.33478746993340236,2.8376473078395517,2.46,-0.934,2.0964,0.901170134015856,0.1145903264172311,-0.2194779763354031,False,0,0,0,0,0,5.829533338546753
123,0,-2.0226625197264174,0.3417993012160187,2.8361037966338554,2.4407208228762074,-0.9028151760859058,2.108749710134314,0.9612060542459817,0.09956927614113581,-0.036933902635361004,False,0,0,0,0,0,5.873227119445801
124,0,-2.0669688484098008,0.3496923107928635,2.8228704930563193,2.416851168869368,-0.8667683263357765,2.0914261030465107,0.9055110260783426,0.143475026196703,-0.18345298149614964,False,0,0,0,0,0,5.917027711868286
125,0,-2.106699965587655,0.3566124030230011,2.825717162306222,2.396338666784184,-0.8359965336032904,2.0955626138792565,0.9407906515247688,0.12381242881853038,-0.03595877444729556,False,0,0,0,0,0,5.960629463195801
126,0,-2.151265385777265,0.3639126920781853,2.8202163330754324,2.373367183125788,-0.8024395146901889,2.0710312910291595,0.9017192289683685,0.14341909172411257,-0.3274442094477945,False,0,0,0,0,0,6.004375696182251
127,0,-2.195807905556611,0.3713777852932887,2.822162839623927,2.3578414016360223,-0.7659692490891303,2.0852,0.9397626374124364,0.14607394211764885,0.07094276013199385,False,0,0,0,0,0,6.047453165054321
128,0,-2.240026392969335,0.3784242416901847,2.825165416816887,2.3346461070755575,-0.7313559986881464,2.0758213157948564,0.9250171327554099,0.15969153765133254,-0.13229175457393616,False,0,0,0,0,0,6.091583251953125
129,0,-2.27982791531399,0.3846718266121079,2.8281670471564744,2.3165287077849848,-0.7030944963947163,2.078930673479925,0.9279496091134876,0.15761217191905325,0.08738677818963625,False,0,0,0,0,0,6.134532451629639
130,0,-2.3244692440979065,0.3908284248433051,2.8291740909504366,2.285940260671631,-0.6627734969089841,2.0814616463400033,0.9343837905723493,0.18113068731921134,-0.2513896246384393,False,0,0,0,0,0,6.178349256515503
131,0,-2.369780936436635,0.3972098158846459,2.830773972785059,2.267293675769332,-0.633476105317462,2.093847109756318,0.932538500844643,0.16107132395560822,-0.13321839557882464,False,0,0,0,0,0,6.222346305847168
132,0,-2.4098694000732275,0.4025831931525693,2.8268625585273393,2.2486906124834873,-0.6020925795614885,2.092747139272798,0.9397945651207613,0.18039018070400503,-0.15750418286655465,False,0,0,0,0,0,6.2659454345703125
133,0,-2.454549937508126,0.409888641758754,2.8244111613996337,2.2246437388930147,-0.5721185008252001,2.0898173092750048,0.9396960647309934,0.1489472189517787,-0.005000611404169408,False,0,0,0,0,0,6.309728145599365
134,0,-2.499421611719967,0.41694421634938816,2.824301786243926,2.1973302654481808,-0.5351511923904793,2.0747582912972216,0.9411272948061626,0.15941648203260012,-0.07039581179165566,False,0,0,0,0,0,6.354511022567749
135,0,-2.544060975398638,0.42395340485117666,2.82405981512962,2.1730526367766663,-0.4987050352236067,2.0853472399213686,0.9073981841796419,0.15617069646474635,-0.13686222904384548,False,0,0,0,0,0,6.398195505142212
136,0,-2.5893806881489607,0.4302958206909982,2.8226350308960715,2.1517528935820374,-0.4591040603881344,2.085140873837469,0.9353515523792817,0.1730290175943915,-0.08637157640228477,False,0,0,0,0,0,6.442084550857544
137,0,-2.6292902232417323,0.43583922458902824,2.8169846674689216,2.1299251324991983,-0.4301984713402585,2.0829751231260993,0.9065079788225554,0.15759899991406318,-0.2938105452048827,False,0,0,0,0,0,6.4875452518463135
138,0,-2.679887944150296,0.4430584009375576,2.825189674226668,2.097699330530341,-0.38983743891793493,2.081572938156817,0.9429706945967797,0.15449062670384384,0.01850990666131702,False,0,0,0,0,0,6.532768726348877
139,0,-2.724988766620785,0.4493958299862063,2.821267328635152,2.0687941472045797,-0.35464173504139157,2.0776505925653015,0.9058065077413953,0.15420756230236377,-0.1550551072963846,False,0,0,0,0,0,6.578944444656372
140,0,-2.769255362879471,0.4566432564422226,2.816610023984454,2.055,-0.32,2.076,0.9168935007300365,0.15412806528361522,0.08248364593310864,False,0,0,0,0,0,6.6220176219940186
141,0,-2.813997271174657,0.4627315260119014,2.806517882175151,2.034533476834178,-0.2919888010070196,2.065090655226758,0.944644414114303,0.16751562177147378,-0.1417844849801586,False,0,0,0,0,0,6.665300130844116
142,0,-2.8536221912240936,0.4691192554137874,2.8023996523967067,2.0147196581501707,-0.26313115150462757,2.0591634625773327,0.9241267506353943,0.19394172446294153,-0.060060478891452274,False,0,0,0,0,0,6.708745002746582
