FRAME_NR,ROBOT_ID,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,POSITION X,POSITION Y,POSITION THETA,SPEED X,SPEED Y,SPEED W,HAS GOAL,X_MIN,X_MAX,Y_MIN,Y_MAX,TIMESTAMP
114,0,0.6188727016546015,1.0559415255803428,0.8960472217580582,0.4677545748451293,-1.5689010494125468,1.5479960537675892,1.397830488225579,0.03950487223690402,-0.04261705358115897,False,0,0,0,0,9.026605367660522
115,0,0.650127659897991,1.0972650920940097,0.8896145927673188,0.46961751010689623,-1.523437758679217,1.5217151521039105,1.3758069517556284,0.04140378990493704,-0.08581850207726305,False,0,0,0,0,9.064911603927612
116,0,0.6911781383608009,1.1502932714653122,0.8840410778736905,0.46717543951762225,-1.4282515548082493,1.5422204423009174,1.3621486337289732,0.0328826563427384,0.04879674503999265,False,0,0,0,0,9.103593826293945
117,0,0.723489857725023,1.191270488565492,0.8827955272948564,0.46506144078095724,-1.3776225235095458,1.5483204118496643,1.3827400932898,0.033409099142067133,-0.09661222253534252,False,0,0,0,0,9.142475366592407
118,0,0.7558974391664537,1.231577284404978,0.8855395085170307,0.4659192205666059,-1.3310745106816033,1.5374362122696195,1.3760313741078074,0.03727437566397751,0.053193002555468105,False,0,0,0,0,9.181089878082275
119,0,0.796821854673312,1.2844943442564838,0.888748613139846,0.4658351144643136,-1.2751362488518663,1.5289180635999826,1.3611033154721952,0.04765769234306111,-0.12429103527127516,False,0,0,0,0,9.21942400932312
120,0,0.8283907664019827,1.326068943804574,0.8948671078627508,0.4681345860615842,-1.2640306886281354,1.5353222366240606,1.369727480668336,0.06017447394661685,-0.015389832480270371,False,0,0,0,0,9.257765293121338
121,0,0.8638853486586846,1.3735848827308086,0.9062039482004646,0.47228120967838866,-1.134133057479117,1.5372875589695616,1.3592827300523385,0.03208874524088784,-0.09493841618741738,False,0,0,0,0,9.295525789260864
122,0,0.8958839281329326,1.4155225761427401,0.9177706454395336,0.47589527929150655,-1.0503777800685172,1.5432534053235418,1.3554735726074414,-0.006887545663439021,0.22257794480370485,False,0,0,0,0,9.333261966705322
123,0,0.935865420143134,1.4681206341322914,0.9251511422945196,0.4784772512684573,-1.0017922136924133,1.5503065313857431,1.346057525681053,0.04628882129684064,0.033404446232800034,False,0,0,0,0,9.371323823928833
124,0,0.9663058766752988,1.5095827986877046,0.9281543565666049,0.48116254180482265,-0.9542541714359716,1.5852000097607326,1.3666189474706443,0.03748424420217267,-0.09063452585657483,False,0,0,0,0,9.409624338150024
125,0,0.9974581553602405,1.5520941100178505,0.9287911725532477,0.48521471395612437,-0.9108068003534733,1.5920774061764742,1.399242524219213,0.017502439326570363,-0.1809246213466169,False,0,0,0,0,9.447271347045898
126,0,1.034158911024151,1.6004001473124974,0.9284853561731145,0.4843914304325188,-0.8501459323275898,1.591771589796341,1.3722103860605528,0.014992797749207032,0.18457738654871214,False,0,0,0,0,9.485087394714355
127,0,1.0661851453228903,1.641495103778911,0.9257368361379571,0.4879153585532403,-0.7949168098496884,1.5987082606240512,1.3868056179731765,-0.033186604777304896,-0.2732437485517636,False,0,0,0,0,9.522785663604736
128,0,1.0997585522363085,1.6832184455660495,0.9286339134635078,0.4882397836686116,-0.7436397986206875,1.599987408457014,1.397134387292031,-0.011208431760305837,-0.09200131642927012,False,0,0,0,0,9.560518026351929
129,0,1.1421496801002795,1.736353803585583,0.9367214001550311,0.4921224170211694,-0.7088098087476294,1.58767612028118,1.3990336928373197,-0.02868877118832569,-0.06204945541972595,False,0,0,0,0,9.598635911941528
130,0,1.1748139787153835,1.7787882463787301,0.9436109652482791,0.4923940632333589,-0.6552601631137229,1.594565685374428,1.3929815227502185,-0.01267766239682544,-0.05991945025503309,False,0,0,0,0,9.636345386505127
131,0,1.2067136059239223,1.8202330747226758,0.9487723870094523,0.49497639271006516,-0.597237317709229,1.6057537337313839,1.4026311053663503,-0.015172402580779065,-0.07843972758677342,False,0,0,0,0,9.674011707305908
132,0,1.2482547695795074,1.8742213308717675,0.9473273313240431,0.4977114770634237,-0.5320350580342601,1.6112199512697383,1.3839323141331377,-0.030984454841789577,-0.04817098491285954,False,0,0,0,0,9.711838483810425
133,0,1.2811183301546418,1.9163912881086111,0.9402561163654436,0.4975255642391024,-0.49153885693570043,1.6111287850414007,1.3912184528647178,-0.054497048217473254,-0.3494150829329543,False,0,0,0,0,9.749671220779419
134,0,1.3145872065344322,1.9581162974530686,0.9389064857042371,0.4990906334543899,-0.43751043207785584,1.6132503693387938,1.407323104689156,-0.026790824106480593,-0.12578816279694838,False,0,0,0,0,9.787590742111206
135,0,1.3522958821907425,2.0056071643229787,0.938704881947934,0.494,-0.392,1.599,1.3809368486986158,-0.026835840679387712,-0.0428586038073302,False,0,0,0,0,9.826170682907104
136,0,1.3899884227394197,2.053607353521007,0.9391710846162252,0.494,-0.344,1.5871,1.3858395498341536,-0.05087418214885164,0.06974943612993645,False,0,0,0,0,9.864047288894653
137,0,1.422646074704721,2.0954641636317075,0.9414031558938006,0.49704859748191715,-0.2833438212897014,1.592465677100984,1.407903261009788,-0.03434754581607774,-0.2302983667798939,True,219,640,302,385,9.90270733833313
138,0,1.4550473545473945,2.1369067017112315,0.9391849443477137,0.5010195395128045,-0.23061744545342736,1.5823602704686939,1.3690872854894596,-0.003093314149856863,-0.12372795277181048,True,189,640,356,439,9.941159963607788
139,0,1.495842742660694,2.191398324224516,0.9379562529492776,0.5028672038551669,-0.16505727873063294,1.5936552313142585,1.3914947037620091,-0.024073738084890273,-0.13834126086475695,False,0,0,0,0,9.979708433151245
140,0,1.5276130056368151,2.233263053646872,0.9317753247757967,0.5039268544502784,-0.11993580015643633,1.5923037746487547,1.4107382800812323,-0.029990031060040834,-0.31919882652545084,False,0,0,0,0,10.017671346664429
141,0,1.5648896782691981,2.2814445350999626,0.9250789092045607,0.5038020659443094,-0.0590179053685738,1.585607359077519,1.3673687840643698,0.011976672096189023,0.05405538025492884,False,0,0,0,0,10.055408239364624
142,0,1.6016012816375453,2.3288095794100463,0.9181142133757761,0.5035930922381195,-0.006679127334763504,1.5791981019513293,1.3975403767101384,-0.018549530254267255,-0.2591546285375328,False,0,0,0,0,10.093027591705322
143,0,1.633864042088956,2.3700983120124164,0.9146343957974392,0.5038767946964207,0.05330728967152863,1.5751628456703977,1.3777744397620444,0.007354219023576358,-0.23981766384991055,False,0,0,0,0,10.130449056625366
144,0,1.6667757893120412,2.411276665138131,0.9166132143557041,0.5126356655900131,0.09601556009017599,1.57439071566302,1.3639472882962502,0.003889312309580617,-0.10039691036817544,False,0,0,0,0,10.1685471534729
145,0,1.7032873781358375,2.459242266670796,0.9227591037983789,0.5144440777832898,0.14941130063834077,1.5912318669153227,1.400036119123621,0.009616392817386576,-0.07854968123578043,False,0,0,0,0,10.206315279006958
146,0,1.734779122635956,2.5010767584882596,0.9276541350319014,0.5168617333379898,0.20173544392039047,1.5750054201586314,1.3715490896850762,0.030026914138314598,-0.01991642694872553,False,0,0,0,0,10.244107007980347
147,0,1.775278051686978,2.555253206715312,0.9320128360106296,0.5196992180697776,0.25564850786361853,1.5830730181030848,1.3942558900673092,0.005493701198427736,0.09203155612272163,False,0,0,0,0,10.282339334487915
148,0,1.806554616743041,2.597531673447684,0.9292691894893292,0.5206401974012576,0.2803683401877349,1.5735448201248832,1.385293211158936,0.015983996839461168,-0.26126425039825474,False,0,0,0,0,10.320141792297363
149,0,1.8383539231343629,2.639703407367568,0.9335555721018227,0.520735694227902,0.33318540096486204,1.5778312027373764,1.3934650319339454,0.02547034285178762,0.036585284958223774,False,0,0,0,0,10.358226537704468
150,0,1.8739495954368697,2.6880416554929005,0.9363930965934015,0.5163929670929842,0.3874905789515061,1.5915680766368774,1.3551077578950177,0.01887910683132943,0.04648200550603221,False,0,0,0,0,10.396425008773804
151,0,1.9094460275397431,2.736461873353997,0.9314512375133023,0.5179637402787336,0.4316489218387815,1.5844946423010413,1.4015639596514688,0.026543398958075004,-0.08937150557306506,False,0,0,0,0,10.43452525138855
152,0,1.941203244698254,2.7788369547017924,0.9297713875592752,0.523,0.511,1.5822,1.3704080078095742,0.02544958353058696,0.0064280331487305276,False,0,0,0,0,10.472057342529297
153,0,1.9778765280989994,2.8269890528857027,0.9288149304219715,0.5259675917950882,0.5645994943795207,1.5888614519119364,1.3936692732919318,-0.01757673048792896,-0.17772991764882384,False,0,0,0,0,10.509731769561768
154,0,2.0089821825212386,2.8682766452390887,0.9284577028352186,0.5308088320777006,0.6202203095041332,1.5856741597915813,1.3370848866011609,0.014862699468771723,-0.22719169621172242,False,0,0,0,0,10.547343015670776
155,0,2.0403335029480494,2.9088323726373684,0.9257982333773432,0.5308534184012124,0.6714811164561109,1.5830146903337057,1.3426926424228578,-0.006588232792999915,0.04759519122231204,False,0,0,0,0,10.584935426712036
156,0,2.0747334034194487,2.9548224885226384,0.9224445887498218,0.533,0.715,1.5786,1.2938002071188455,0.027819388656347643,-0.24108440562542288,False,0,0,0,0,10.622895956039429
157,0,2.104080571481464,2.99448705406058,0.9243027898889373,0.535,0.765,1.5694,1.274739184778208,0.03696996048609835,-0.08597731684391441,False,0,0,0,0,10.660597085952759
158,0,2.1399315968055386,3.0434596790039534,0.9287828603079188,0.5367839605637479,0.8253565704984752,1.5833622997427785,1.2400241051758771,0.015800111759511182,-0.10995980984841802,False,0,0,0,0,10.698532819747925
159,0,2.1677587121419846,3.0807786399004145,0.9296232634353436,0.5386882035979752,0.8772324678470839,1.5837793209245854,1.2040795435584979,0.019866974797857484,-0.021385211966649553,False,0,0,0,0,10.736119985580444
160,0,2.199026194570914,3.122381678241404,0.9271437526207129,0.5398899686767528,0.9185137925692465,1.5855554507119847,1.1879419404288512,0.00356101901098399,-0.0413912137195136,False,0,0,0,0,10.773672580718994
161,0,2.2254872574716087,3.157682397275139,0.9255572746512111,0.540732619200329,0.9763286559896303,1.578466971022285,1.1342343011044151,0.013653683972377095,-0.04140019391893368,False,0,0,0,0,10.811614274978638
162,0,2.254567556450939,3.196405876773204,0.9237660120422461,0.5406431279913079,1.0249706797935831,1.591624231666234,1.069301860036092,0.04465905580232005,-0.015098076607519939,False,0,0,0,0,10.849931478500366
163,0,2.278336109937294,3.2284846920500203,0.9195720614629238,0.5425519977550886,1.0669619926647897,1.5871587368890063,1.0502153232378761,0.010051364900746818,-0.28076630955558723,False,0,0,0,0,10.88804030418396
164,0,2.3073096670793745,3.26475872104005,0.9157370625382092,0.5422993369168759,1.1156138380310656,1.5843936514953325,1.0651543656418916,-0.004132041219709892,-0.17115591118989126,False,0,0,0,0,10.925787448883057
165,0,2.3303014364207817,3.2953468479225103,0.9107379864963276,0.5434675228257014,1.15999344766654,1.5744828237707071,0.9724428633551556,0.029139972920737167,-0.10629261499183595,False,0,0,0,0,10.963545083999634
166,0,2.355852408348924,3.328717932090732,0.9103045234760041,0.5457503412961442,1.2047736647246454,1.5769861890935017,0.9676458665036098,0.030850749316335746,-0.02512397082735962,False,0,0,0,0,11.00117564201355
167,0,2.3765927325824827,3.3570993707351473,0.911158644937871,0.5462868017993678,1.2507224508946324,1.5804856535773515,0.9181103224867481,0.022721870887325912,-0.23989076506945084,False,0,0,0,0,11.038990259170532
168,0,2.3999656736153923,3.3878159021578154,0.914094372243404,0.5485818548386499,1.2898689220892443,1.583867376326598,0.8304986426875375,0.03058570456752871,0.14489074013090075,False,0,0,0,0,11.0774667263031
169,0,2.419288230269632,3.416699635438609,0.9375590846282,0.5494665273404484,1.324577912417575,1.592723353380094,0.750130879720456,0.08794440469219161,0.5220253494862841,False,0,0,0,0,11.115067481994629
170,0,2.43448355366485,3.4400512947463056,0.9602770185255481,0.5466090615884336,1.3564423940830335,1.618965014936942,0.7102978071459483,0.013994533524218228,0.1300383047169178,False,0,0,0,0,11.152620077133179
