FRAME_NR,ROBOT_ID,ODOMETRY X,ODOMETRY Y,ODOMETRY THETA,POSITION X,POSITION Y,POSITION THETA,HAS GOAL,X_MIN,X_MAX,Y_MIN,Y_MAX,TIMESTAMP
394,0,3.684516547880073,3.3711348554003417,-1.0810177893067128,1.6294082828436427,2.396672186688805,0.008037326902658404,False,0,0,0,0,19.638526916503906
395,0,3.6925358528736747,3.3603185328572605,-1.076522623932165,1.6410986374853245,2.39841767409712,0.011579779003175281,False,0,0,0,0,19.676554441452026
396,0,3.698969999424803,3.3511020621610332,-1.0762412052405654,1.6538577497140619,2.400199031777131,0.012813910968805972,False,0,0,0,0,19.714608907699585
397,0,3.7060422064947818,3.3403353849099866,-1.0785214503988043,1.6650464398383167,2.4013425886701754,0.01077528252501922,False,0,0,0,0,19.75334668159485
398,0,3.7118576686641047,3.3304214865952058,-1.077787301546907,1.6781558116665825,2.4020381645909907,0.011267814662464537,False,0,0,0,0,19.792535543441772
399,0,3.7207537943491156,3.316750146576062,-1.079326337566843,1.6927186075960154,2.4033709289784406,0.009536699317571002,False,0,0,0,0,19.840530395507812
400,0,3.7329529016625673,3.300775993465726,-1.077215363864965,1.715513828231105,2.3987968395566726,-0.0009361338843966183,False,0,0,0,0,19.903446435928345
401,0,3.7427102423099115,3.2880205897238906,-1.0756522647565394,1.7281269210107442,2.399560066425589,0.010157599025396478,False,0,0,0,0,19.961925268173218
402,0,3.7503298640608502,3.27777822231622,-1.068838964225117,1.742059479921249,2.4029722033339502,0.01711201922793836,False,0,0,0,0,20.006877183914185
403,0,3.756934977263593,3.2670748110286714,-1.0716044277015349,1.7532330527743283,2.4037129977664513,0.014952199828473003,False,0,0,0,0,20.045647621154785
404,0,3.7622612352004063,3.259386278423188,-1.072454276913998,1.762877053543127,2.405975667904882,0.024975078859626982,False,0,0,0,0,20.08357834815979
405,0,3.768230430074792,3.2505578641162467,-1.073562984605534,1.7729535145103221,2.4058886677321296,0.014725906086795873,False,0,0,0,0,20.121602058410645
406,0,3.773700726136034,3.2431567462203854,-1.0757094952085926,1.7841067617387802,2.40532950206437,0.003553489396941594,False,0,0,0,0,20.160056114196777
407,0,3.780041183932889,3.234409837409012,-1.0783438660357854,1.795,2.404,0.0057,False,0,0,0,0,20.19783854484558
408,0,3.785523043722871,3.2273047474825036,-1.0753680358345317,1.8033094981231514,2.4061640492376046,0.008567249787178328,False,0,0,0,0,20.235499382019043
409,0,3.790531930479969,3.220313131318136,-1.0705591794046787,1.811,2.409,0.0058,False,0,0,0,0,20.27316951751709
410,0,3.7963146762752937,3.2126908816268354,-1.067417957967939,1.82,2.408,0.0101,False,0,0,0,0,20.311307668685913
411,0,3.802028267377533,3.2045949055764735,-1.0691172296654097,1.8283449866221906,2.4083548384199776,0.0155,False,0,0,0,0,20.34925127029419
412,0,3.8075708091486784,3.1970608408184766,-1.069937640258529,1.8393321363117383,2.410372745284038,0.017998286189387255,False,0,0,0,0,20.38726830482483
413,0,3.8124479558650703,3.190583574920447,-1.069613338720293,1.8463208959706643,2.4103593109695507,0.017824301538235908,False,0,0,0,0,20.425244331359863
414,0,3.8174995647025285,3.18396666917766,-1.07037966408107,1.8533650843722542,2.4111945028491086,0.01703940555943382,False,0,0,0,0,20.46328830718994
415,0,3.822233793850125,3.176157059340058,-1.0745433861353364,1.8632421508794133,2.4131748017419907,0.013187041010694876,False,0,0,0,0,20.50122308731079
416,0,3.8266574128881037,3.1699248882098936,-1.0734702226814192,1.8713620442684462,2.4144446170521183,0.009679582573821104,False,0,0,0,0,20.539393663406372
417,0,3.831909591362692,3.1626084667759233,-1.0747327170344507,1.8802347488638655,2.414604345813431,0.0118,False,0,0,0,0,20.577752351760864
418,0,3.838134398138641,3.1544439589608477,-1.0733530581216975,1.8904964082270135,2.4146182921408514,0.003915091461636914,False,0,0,0,0,20.61644434928894
419,0,3.8428170975268143,3.148573300106388,-1.0722784451214384,1.8992563897892325,2.415966389995522,0.009097107945359681,False,0,0,0,0,20.65762996673584
420,0,3.849705326072881,3.1393163917483564,-1.0713478018438387,1.9079450736968442,2.4182337181278046,0.016929841961859142,False,0,0,0,0,20.713659048080444
421,0,3.8556730464062463,3.1310706528785244,-1.073340164260699,1.9182330641103942,2.419466366641781,0.014578353819683833,False,0,0,0,0,20.76006531715393
422,0,3.8600206819192753,3.1240561663463606,-1.0756158601678376,1.9260460923798648,2.421317462233536,0.022383641703222327,False,0,0,0,0,20.799051523208618
423,0,3.8640239134129013,3.1178844487340394,-1.0757880078068847,1.935139575125923,2.4214643929434083,0.023627852360953,False,0,0,0,0,20.837127447128296
424,0,3.868900499887346,3.1105662082017753,-1.0785381010654997,1.9408714924889414,2.421550492514244,0.012843133110194199,False,0,0,0,0,20.87519335746765
425,0,3.872727778447454,3.104953338921529,-1.0813850986796423,1.948794458367634,2.422709708072811,0.009561818732078212,False,0,0,0,0,20.91318964958191
426,0,3.876501238037809,3.0997361112470223,-1.079462238096573,1.9554263313221796,2.42280278899522,0.009822860583069158,False,0,0,0,0,20.95117211341858
427,0,3.8810184157837604,3.093433151296524,-1.0811540065280005,1.9637938845150886,2.4228546240409687,0.0019348718180319006,False,0,0,0,0,20.989243745803833
428,0,3.8848776324751086,3.0880800936940918,-1.0795686008436642,1.9712439975148,2.423886944994833,0.003520277502368173,False,0,0,0,0,21.02765154838562
429,0,3.8904576691611945,3.081561813181304,-1.0758656360826477,1.9786516498573843,2.4255782189066646,0.006828774587626712,False,0,0,0,0,21.06592893600464
430,0,3.8944432956752393,3.076275673397298,-1.0744407365464863,1.983935966898403,2.425149152219795,0.00827012324095903,False,0,0,0,0,21.104066848754883
431,0,3.8985596830141405,3.0700517541241106,-1.0742910462916793,1.9929219370843891,2.4260818234234374,0.011775042001308618,False,0,0,0,0,21.142284870147705
432,0,3.901741879781585,3.0647606148864144,-1.075341378052702,2.0006935582124554,2.427159153546743,0.0104,False,0,0,0,0,21.18030071258545
433,0,3.9055395716984935,3.058855912663376,-1.0787181667125438,2.0048901113545634,2.4270959232103024,0.014701299922746144,False,0,0,0,0,21.218373775482178
434,0,3.9091918717081153,3.054062600860815,-1.0796894917056772,2.00863232766509,2.4262221167229385,0.012834257884580702,False,0,0,0,0,21.256364822387695
435,0,3.912829306293206,3.0494303437206964,-1.0803606349964825,2.014625589761813,2.426354505099344,0.0149,False,0,0,0,0,21.294402360916138
436,0,3.9169395812394185,3.0439990994130266,-1.0823101709185976,2.0215506015306026,2.4264524051167764,0.01049038919434832,False,0,0,0,0,21.332576513290405
437,0,3.921799876622766,3.037791397695406,-1.1247033145157186,2.029435170225575,2.4285445725133044,-0.04140060886846241,False,0,0,0,0,21.370668649673462
438,0,3.9251101445866436,3.0328267939814415,-1.12594969390301,2.036349402213264,2.429422734945968,-0.0006530286244764382,False,0,0,0,0,21.40884304046631
439,0,3.9290080513504027,3.0274022813049175,-1.1244798755646148,2.0432704547870286,2.430592571306122,0.004916883176663981,False,0,0,0,0,21.447006940841675
440,0,3.9318177722405405,3.022688129913979,-1.1639057750915212,2.0488745098070886,2.4304083632247773,-0.02963099160271325,False,0,0,0,0,21.48487114906311
441,0,3.9354206458430476,3.017712209096441,-1.156304447305271,2.054800606525378,2.43095648897423,0.021980991469545318,False,0,0,0,0,21.5230495929718
442,0,3.9386112045717203,3.0128908085000075,-1.1529484065104298,2.06191408947897,2.4318933317028897,0.014840470050790778,False,0,0,0,0,21.56119465827942
443,0,3.941797828155713,3.0077937402484167,-1.1555142405671188,2.0660949223137046,2.433653068263798,0.006234165943311175,False,0,0,0,0,21.599398851394653
444,0,3.945006829411012,3.0020628961116937,-1.1586366987100363,2.0726293065658314,2.434317963760464,0.003111707800393807,False,0,0,0,0,21.63753890991211
445,0,3.948671848724683,2.996179408105823,-1.1584179413615363,2.077,2.433,0.0179,False,0,0,0,0,21.675779342651367
446,0,3.9515227556104646,2.9914275754101456,-1.1590754464973125,2.08175774913479,2.435130371364248,0.016254653391879977,False,0,0,0,0,21.713843822479248
447,0,3.954670632213171,2.9868522512854683,-1.1623066665698427,2.0865149715548332,2.436086759088926,0.013544926676232756,False,0,0,0,0,21.753876209259033
448,0,3.9576419621462495,2.9824471150063863,-1.162073381200719,2.091763646246738,2.4361869235877673,0.013265881336885669,False,0,0,0,0,21.792709589004517
449,0,3.9613059980491325,2.9763193932472203,-1.161262587336645,2.0996416764811214,2.4382156403319617,0.016350201023838207,False,0,0,0,0,21.835608959197998
450,0,3.964665871089624,2.9709923950099824,-1.1632879716851272,2.106045782038942,2.439476368925745,0.0164583583798186,False,0,0,0,0,21.873974561691284
451,0,3.967702350809455,2.9659490013831635,-1.1635096118670294,2.1126106852191437,2.43958880833238,0.0128,False,0,0,0,0,21.91236972808838
452,0,3.969998965953146,2.961629083384753,-1.1657100373495777,2.118386078769964,2.440333529076684,0.006739442677693988,False,0,0,0,0,21.9506413936615
453,0,3.9728339966624757,2.956455331406308,-1.168793858652981,2.123779240377811,2.441368383682739,0.009502520523813745,False,0,0,0,0,21.98893117904663
454,0,3.9749909705764574,2.9522140657428353,-1.170540526768407,2.128320899397033,2.4412966118497366,0.010717319900729735,False,0,0,0,0,22.027432441711426
455,0,3.9781370903757987,2.947180271984813,-1.2067929005994447,2.1334669410043414,2.4419880263345535,0.015640765697544343,False,0,0,0,0,22.065908908843994
456,0,3.9804221271285853,2.9426752601308697,-1.2026009215836708,2.1382796524276397,2.4424608831386894,0.0043381856310051705,False,0,0,0,0,22.104275465011597
457,0,3.98324789161102,2.9374548884539418,-1.2449306464267118,2.142492397565666,2.442553418087285,-0.029936876049564368,False,0,0,0,0,22.142777919769287
458,0,3.9860452561972353,2.9318877870190847,-1.249829428943478,2.148,2.44,0.0035,False,0,0,0,0,22.18088674545288
459,0,3.988755979053471,2.9281001578109787,-1.2511857535156943,2.1546266562164367,2.441233080592743,0.0143,False,0,0,0,0,22.21872043609619
460,0,3.9916081973451996,2.9242119346565105,-1.2511857535156943,2.158,2.442,0.0017,False,0,0,0,0,22.256892681121826
461,0,3.9942201333204954,2.9196212335555316,-1.2511549841445495,2.1646686433561984,2.4441486879548635,0.010774056500586892,False,0,0,0,0,22.29492211341858
462,0,3.99643314435927,2.915186440130548,-1.2463758451592728,2.169566286192408,2.444908888736854,0.015553195485863395,False,0,0,0,0,22.334434032440186
463,0,3.998647426093247,2.9098294515592578,-1.24659297134604,2.1753904282994974,2.4470284373280466,0.0033090821377740848,False,0,0,0,0,22.37271785736084
464,0,4.000640661959739,2.9057196286687277,-1.2453390141156064,2.1802997355845526,2.4471097029995494,0.01198698526704157,False,0,0,0,0,22.41052532196045
465,0,4.003038038986182,2.9004637011829817,-1.2451549951495344,2.184909262831699,2.4472698607390195,0.017636219831890582,False,0,0,0,0,22.44842767715454
466,0,4.00528455119451,2.89623220514162,-1.2474313397374517,2.1897599094344673,2.4473037263278874,0.01103106574180026,False,0,0,0,0,22.486344814300537
467,0,4.00752026194259,2.892287471801298,-1.249422406864841,2.1948167117045325,2.448317494979948,0.008453227555711382,False,0,0,0,0,22.524061918258667
468,0,4.010101422409025,2.8877533535542237,-1.248858855541849,2.1992901585445797,2.4492538043191905,0.009182273902446152,False,0,0,0,0,22.561947107315063
469,0,4.012264652922764,2.883754573170597,-1.2501765430345149,2.2043957478556986,2.4502047340292643,0.007699091386037529,False,0,0,0,0,22.6005642414093
470,0,4.014439305858676,2.8798302505568856,-1.249387291415304,2.208798942142528,2.451065723832099,0.008488343005248472,False,0,0,0,0,22.63892698287964
471,0,4.017170592256656,2.874760046715384,-1.2502501632997283,2.2117041259045953,2.4507178422000573,0.0053371281155756255,False,0,0,0,0,22.677090883255005
472,0,4.019256449874402,2.870968000222572,-1.2530633971361307,2.2145703410770996,2.4517081196539867,0.005405417054125755,False,0,0,0,0,22.71517300605774
473,0,4.021554715758348,2.8666456766374613,-1.254439352092181,2.219596563618669,2.450669902212599,0.01219976782722347,False,0,0,0,0,22.753310918807983
474,0,4.0237572136236395,2.8623862551564687,-1.2538444058281084,2.224118610215409,2.452672783631796,0.0060949462640725385,False,0,0,0,0,22.791672945022583
475,0,4.025966180672221,2.857651899304649,-1.2549459221791899,2.230532657252964,2.4535693812891632,0.0025984836489186237,False,0,0,0,0,22.82989811897278
476,0,4.027905267284239,2.8535268379387766,-1.2564953343412157,2.2345192309040427,2.4535939193523295,0.005550587837974243,False,0,0,0,0,22.86793303489685
477,0,4.029731152348686,2.8490883375349427,-1.25261320521459,2.2375864854975456,2.4532514798262164,0.0057137860254966024,False,0,0,0,0,22.906287670135498
478,0,4.031612168135636,2.8444635780942185,-1.2541545263848104,2.245562687217201,2.452070773802905,-7.453500596753741e-05,False,0,0,0,0,22.944132566452026
479,0,4.03373115734734,2.8403904054898237,-1.2524746679898693,2.250151815050584,2.451237581954494,0.0018166063317924669,False,0,0,0,0,22.98210859298706
480,0,4.035810101101151,2.8367272451991523,-1.2520909530847617,2.2546309060543557,2.45116448251115,-0.0011304401593833998,False,0,0,0,0,23.01996946334839
481,0,4.038522543855074,2.8326401106827133,-1.2526137746780759,2.2565478576546125,2.4511277678469465,-0.0036,False,0,0,0,0,23.058207750320435
482,0,4.040586704475154,2.8295023884478696,-1.2526137746780759,2.261057814282019,2.4522960262963953,0.0011,False,0,0,0,0,23.096283674240112
483,0,4.042751340658493,2.826249788155496,-1.2518884756091335,2.2650260151402155,2.4533181306852163,-5.1635257119482514e-05,False,0,0,0,0,23.13468337059021
484,0,4.045058168341234,2.8222602949447277,-1.2489289374424224,2.2691904487321746,2.4551360002573253,-0.004407355980710688,False,0,0,0,0,23.17274045944214
485,0,4.047334033380182,2.818084390757135,-1.2497964311417955,2.271738203511689,2.4553537531134784,-0.0007357543564740633,False,0,0,0,0,23.21109938621521
486,0,4.049632381595475,2.813896412517746,-1.2547223761748652,2.2773550398388176,2.45845787778609,0.008308575048189663,False,0,0,0,0,23.249100923538208
487,0,4.051666832897933,2.81025972691734,-1.253542164955626,2.2813652858435973,2.4594883508904855,0.0026802112192388697,False,0,0,0,0,23.287749767303467
488,0,4.054068840486576,2.8063320729355943,-1.2509771761724946,2.286260175947752,2.459454499160846,0.003285463535999583,False,0,0,0,0,23.326056480407715
489,0,4.056918840019743,2.8026062946225534,-1.250169532932746,2.290630240567835,2.461095353853234,-9.235676025152006e-05,False,0,0,0,0,23.36567997932434
490,0,4.0595853318901804,2.798922788015393,-1.249722233396283,2.294724946406111,2.4607920982014377,-0.0036271610585321,False,0,0,0,0,23.40376114845276
491,0,4.061381437722361,2.795318369650009,-1.2495383861593239,2.300432362105138,2.4614515007484288,0.0044,False,0,0,0,0,23.441948652267456
492,0,4.063186522466569,2.7911172611945805,-1.251456996944004,2.3044436444959606,2.4643522985531945,0.005352903668483657,False,0,0,0,0,23.47998857498169
493,0,4.064884153118134,2.7873318413849963,-1.2517875940533572,2.308,2.465,0.0061,False,0,0,0,0,23.518450498580933
494,0,4.066388982558544,2.78391138914075,-1.2502474332814726,2.312,2.466,0.0078,False,0,0,0,0,23.55665922164917
495,0,4.068074604054283,2.779962239230055,-1.2498163941178915,2.3144969464353022,2.465039558702612,0.0084,False,0,0,0,0,23.595229625701904
496,0,4.069911469837148,2.7767178683650826,-1.2498163941178915,2.318,2.464,0.0011,False,0,0,0,0,23.63337469100952
497,0,4.072119474480162,2.772828297267711,-1.2518027329396733,2.322531542141303,2.4651359675666176,0.0117,False,0,0,0,0,23.671696424484253
498,0,4.074100485037203,2.769446342098239,-1.2477924074977185,2.3265782280995078,2.4660977740879018,0.0062181316511725065,False,0,0,0,0,23.71000051498413
499,0,4.076649022570863,2.7648777216407523,-1.2501426501207429,2.3317426139628767,2.4664127048550615,-0.0011728415342747078,False,0,0,0,0,23.748478174209595
500,0,4.079140552994643,2.7614756012136916,-1.2516880610865162,2.3367010171517197,2.4675755492084352,0.005670255595683004,False,0,0,0,0,23.78658962249756
501,0,4.0816592726658545,2.7574314563273234,-1.2921392386172632,2.3406782609001198,2.4685099890751143,0.0087,False,0,0,0,0,23.82505464553833
502,0,4.08349903959746,2.7539130878597433,-1.2925060117615723,2.3436344273395986,2.4693687351790046,0.0019,False,0,0,0,0,23.86315083503723
503,0,4.085033860461696,2.75046458632904,-1.2933408150632495,2.3473057621940256,2.470232194937816,0.0062,False,0,0,0,0,23.901216506958008
504,0,4.086734957797396,2.746810564647083,-1.294585538639971,2.3520600158493097,2.4723812839965422,0.0014464473051844938,False,0,0,0,0,23.939395427703857
505,0,4.088668393390121,2.743017051335953,-1.294585538639971,2.355720718259899,2.4731532211420033,0.0014464473051844938,False,0,0,0,0,23.97766375541687
506,0,4.09036181788062,2.7398988466926406,-1.2940065040374102,2.357486522627688,2.4726073243849007,0.007479034602560785,False,0,0,0,0,24.015483140945435
507,0,4.0923725978133865,2.7361575518390815,-1.2925647337986863,2.360559122543002,2.473557294709396,0.0015270701107131764,False,0,0,0,0,24.053622484207153
508,0,4.094177808950423,2.7327637482303295,-1.2908042726207265,2.364690124614753,2.4745550827483025,-0.0028893372182559303,False,0,0,0,0,24.091947555541992
509,0,4.096435204057125,2.7286853996394127,-1.289590236390251,2.369844341098325,2.47571290764738,0.0020866686237516192,False,0,0,0,0,24.130276679992676
510,0,4.0979557957334185,2.72532803921724,-1.334885642148728,2.3751024403223036,2.4764951822234886,-0.041067216784845005,False,0,0,0,0,24.169009923934937
511,0,4.099433467172968,2.7210077812412203,-1.332997566230254,2.379496929057169,2.4770397763069285,0.00897623935998258,False,0,0,0,0,24.207799196243286
512,0,4.100625730286248,2.7176807889078622,-1.3350468587312418,2.383,2.477,0.0036,False,0,0,0,0,24.24632740020752
513,0,4.101934072828995,2.7137577419082146,-1.3395479876449636,2.386454947975794,2.4780722564173012,0.0031467859596670815,False,0,0,0,0,24.284427642822266
514,0,4.103286008318335,2.710486198446065,-1.3395479876449636,2.389515200005476,2.478035073835403,-0.0006,False,0,0,0,0,24.322609424591064
515,0,4.10512564233999,2.7065683161992267,-1.3414906116438525,2.3929932427499954,2.4792840629052684,-0.011129164569750055,False,0,0,0,0,24.360738515853882
516,0,4.10653241727252,2.7036174317500596,-1.3389490640853343,2.396921239811407,2.478187692683177,-0.000903949462230648,False,0,0,0,0,24.399192333221436
517,0,4.108209556927966,2.6996537745208613,-1.332574781349737,2.4001552702353446,2.4791750555564414,-0.000685560166115263,False,0,0,0,0,24.437171697616577
518,0,4.10951882905858,2.695603921948664,-1.3307357497570358,2.402531314440783,2.4790293123747165,-0.004767621369961362,False,0,0,0,0,24.47548770904541
519,0,4.110503877301491,2.6925636874410834,-1.3478746980189276,2.4057196515599557,2.4792480640980297,-0.021906569631853057,False,0,0,0,0,24.51369595527649
520,0,4.111537184200791,2.6908749346053624,-1.412056759986454,2.408934518727432,2.478338358767758,-0.02593436244728686,False,0,0,0,0,24.5518639087677
521,0,4.112345238372281,2.6901515066660115,-1.523238371255454,2.4143143044043724,2.476298601876183,-0.06061240334798961,False,0,0,0,0,24.589884996414185
522,0,4.113044860442852,2.6900210279048706,-1.6292469250796844,2.417036225514562,2.476588546900144,-0.12803153675580747,False,0,0,0,0,24.627923488616943
523,0,4.113351930829121,2.689989011397076,-1.7575271793395768,2.4179222265615747,2.476131664069683,-0.23365197950666577,False,0,0,0,0,24.66646146774292
524,0,4.113974164179507,2.69037044745259,-1.850773939999504,2.417707248628286,2.477557003393728,-0.3383920148670092,False,0,0,0,0,24.70428204536438
525,0,4.1143620583329685,2.690407764150215,-1.9448765196006315,2.4179795666039903,2.47820173655306,-0.4232975278282854,False,0,0,0,0,24.741676092147827
526,0,4.114677275665669,2.6904768252382785,-2.0151752934889697,2.417940050948879,2.47923466694853,-0.5186034146789809,False,0,0,0,0,24.778939247131348
527,0,4.114733839692046,2.690949579704572,-2.090757329092771,2.41747279273015,2.4793261329614014,-0.5941854502827817,False,0,0,0,0,24.81630778312683
528,0,4.114325753622333,2.6909714168845134,-2.1576571366661494,2.4159734549455054,2.4805737689210137,-0.6742513358300726,False,0,0,0,0,24.853678703308105
529,0,4.113985425527166,2.6908317498994414,-2.226688308091603,2.416066127080718,2.480756313281609,-0.7554670853665691,False,0,0,0,0,24.891172409057617
530,0,4.114072441540727,2.6911446060073967,-2.288154734141544,2.416,2.48,-0.8461,False,0,0,0,0,24.930427312850952
531,0,4.113868206476985,2.690838871298075,-2.3472262122820933,2.4160746042515435,2.481000743657446,-0.9051561839924932,False,0,0,0,0,24.96933078765869
532,0,4.113779830671998,2.6904701644439317,-2.3891774829731185,2.4150529337087425,2.4799851424874317,-0.9755628408826947,False,0,0,0,0,25.00802183151245
533,0,4.1136671930836295,2.6903507641562228,-2.4383966857716928,2.4169963790562816,2.479028293863946,-1.0200851502459984,False,0,0,0,0,25.0459566116333
534,0,4.113881424494835,2.6906156353617283,-2.4784495203829624,2.4169552552398237,2.480087905664918,-1.1055594892115703,False,0,0,0,0,25.083592653274536
535,0,4.113813427758954,2.6906692712931526,-2.5095019583470957,2.4170106222162993,2.478921792734752,-1.1379354691475905,False,0,0,0,0,25.12185764312744
536,0,4.113672673266873,2.690439013541291,-2.543458539775676,2.417057339488733,2.478985078786701,-1.1816253394778777,False,0,0,0,0,25.159894227981567
537,0,4.113806014097526,2.6904422141099786,-2.5756405391681305,2.417148928822301,2.4791092409379445,-1.2183591875194593,False,0,0,0,0,25.197768926620483
538,0,4.1138645831374046,2.690299221625033,-2.599252105515755,2.4150123962483585,2.479964386404206,-1.237222906696389,False,0,0,0,0,25.23554515838623
539,0,4.1138777178026285,2.6903473593673595,-2.6212760494492313,2.4159192070798854,2.480021829703161,-1.2730029807174918,False,0,0,0,0,25.276939153671265
540,0,4.113837402324464,2.690581469876406,-2.643617728194151,2.41582254915299,2.479978465776463,-1.3091603821465103,False,0,0,0,0,25.314809799194336
541,0,4.113720528941718,2.690812250376448,-2.6730021847955237,2.4155708186462626,2.4799188773650354,-1.3385448387478829,False,0,0,0,0,25.35245132446289
542,0,4.113647306002849,2.6906967986831165,-2.683549071802104,2.416128479183906,2.479921298765644,-1.3346192056888557,False,0,0,0,0,25.39054250717163
543,0,4.113507503200754,2.6904976278787465,-2.6943777446186026,2.4160498991493364,2.480824701365044,-1.3629819484935073,False,0,0,0,0,25.428261518478394
544,0,4.113530061750997,2.6905343324882565,-2.7062813608896357,2.4159501659943112,2.481011295434842,-1.4003438873284613,False,0,0,0,0,25.466205835342407
545,0,4.11365538738546,2.6907337644041314,-2.7200786593382675,2.415895548467138,2.481127482705843,-1.413054914994381,False,0,0,0,0,25.504167079925537
546,0,4.11370947489352,2.69078366178571,-2.7243484073135593,2.415991958126099,2.4800512081930797,-1.415879614826865,False,0,0,0,0,25.542207717895508
547,0,4.113731725465655,2.6908064558172384,-2.7221497768545078,2.4159656067778483,2.480067022141059,-1.4139352215004588,False,0,0,0,0,25.579920530319214
548,0,4.113717915191916,2.69081321173412,-2.7227931124832887,2.4159894261274797,2.480990401297365,-1.433343335628781,False,0,0,0,0,25.617687940597534
549,0,4.1136945145397785,2.690841526158336,-2.7227931124832887,2.417,2.481,-1.436,False,0,0,0,0,25.65674328804016
550,0,4.113672276752388,2.6908187170961093,-2.7227931124832887,2.4170156643194343,2.4809722619105856,-1.436,False,0,0,0,0,25.69576621055603
551,0,4.113681869586193,2.690797166629135,-2.7227931124832887,2.4170390394245906,2.480975432012501,-1.436,False,0,0,0,0,25.735344648361206
552,0,4.113681869586193,2.6907971666291344,-2.7227931124832887,2.416997258926165,2.4810195363580467,-1.4314,False,0,0,0,0,25.775275707244873
553,0,4.1136776546016645,2.690782380119401,-2.7227931124832887,2.416,2.481,-1.4377,False,0,0,0,0,25.813969612121582
554,0,4.113691462419998,2.69077561616216,-2.7227931124832887,2.416997258926165,2.4810195363580467,-1.4314,False,0,0,0,0,25.852636098861694
555,0,4.113687247435469,2.690760829652426,-2.7227931124832887,2.416,2.481,-1.4308,False,0,0,0,0,25.89146065711975
556,0,4.113669224632607,2.690752807099933,-2.7227931124832887,2.4160027000414686,2.48098045792878,-1.4335,False,0,0,0,0,25.930190563201904
557,0,4.113655416814274,2.690759571057174,-2.7227931124832887,2.4159897155194776,2.4809885703707377,-1.4292,False,0,0,0,0,25.96886682510376
558,0,4.113673439617136,2.6907675936096664,-2.7227931124832887,2.4159869934140965,2.4810081997370577,-1.4368,False,0,0,0,0,26.007710456848145
559,0,4.112687536744683,2.690175355538527,-2.726583890058983,2.416278366588407,2.4798956117270055,-1.4405907775756945,False,0,0,0,0,26.04650092124939
560,0,4.110332888866631,2.689681510328902,-2.737653654256831,2.4157915399085144,2.4788929111960885,-1.4434074563505694,False,0,0,0,0,26.085359811782837
561,0,4.10377365709382,2.6879406297316333,-2.792673799650595,2.416,2.481,-1.4314,False,0,0,0,0,26.12423300743103
562,0,4.093936983726135,2.6854408900299123,-2.8416915223697212,2.416179109363884,2.4785036034651133,-1.4524385612349557,False,0,0,0,0,26.16333031654358
563,0,4.081743272791378,2.6820506298547127,-2.855444999930313,2.416148894126567,2.4719222516669617,-1.4605220965176908,False,0,0,0,0,26.202505826950073
564,0,4.0633369106912465,2.6790664047089687,-2.910357861399901,2.413967039102681,2.4653788975655218,-1.4717873319387134,False,0,0,0,0,26.240633726119995
565,0,4.0435973881104745,2.6774370183375487,-2.919495164667781,2.4128424256051573,2.453939214377016,-1.475835568803035,False,0,0,0,0,26.278780937194824
566,0,4.0165262663360854,2.674215914255785,-2.9321986222591083,2.4127402367557442,2.438775619288493,-1.5029232491658664,False,0,0,0,0,26.317023515701294
567,0,3.9886234604609316,2.670760866245239,-2.942317892267606,2.40893935243009,2.4225019009783857,-1.5053998291833373,False,0,0,0,0,26.355218648910522
568,0,3.948441994314398,2.6647793432240032,-2.9953071717135504,2.4059127326161187,2.3900919475661926,-1.5721962550659143,False,0,0,0,0,26.393402814865112
569,0,3.909525370888671,2.66085131623726,-3.0076152373694485,2.402744895511357,2.360026196654478,-1.5499545985718943,False,0,0,0,0,26.43164300918579
570,0,3.873473926765938,2.656142020620217,-3.013924160938589,2.4006633895756146,2.3292342343641637,-1.5509273222772366,False,0,0,0,0,26.469707489013672
571,0,3.8322679886831574,2.6515134816636112,-3.0170518050911217,2.396673344463362,2.298039250680646,-1.5651639939522113,False,0,0,0,0,26.507725954055786
572,0,3.7965826260995934,2.647696772942172,-3.0219351680190076,2.3926977780274172,2.261463407894622,-1.5796320153873888,False,0,0,0,0,26.5459041595459
573,0,3.7610442944139932,2.64316994889944,-3.022341486697071,2.389968005878885,2.224407899890712,-1.5823063186780633,False,0,0,0,0,26.583864212036133
574,0,3.7207153472913186,2.637203405737119,-3.0220132036641076,2.3856663373466787,2.1844533794821936,-1.5786830152069486,False,0,0,0,0,26.62215232849121
575,0,3.6817271599502264,2.630839641056593,-3.0174392198824145,2.380516119515639,2.1545191164498556,-1.5850543613517762,False,0,0,0,0,26.66021990776062
576,0,3.646670890111134,2.6247772436492025,-3.0132760653717767,2.3817289498312966,2.1245432014949572,-1.588327642849092,False,0,0,0,0,26.698511123657227
577,0,3.6025541861067354,2.616865020810278,-3.009864368716901,2.3781504937845432,2.0770272391191544,-1.5856,False,0,0,0,0,26.736823797225952
578,0,3.56827791028656,2.610714086547419,-3.0058801706483855,2.377,2.049,-1.5795,False,0,0,0,0,26.775202989578247
579,0,3.5293142803679474,2.603464737317352,-3.004516074805646,2.375,2.002,-1.5771,False,0,0,0,0,26.813316822052002
580,0,3.4957744680841887,2.5976535462790515,-3.0015819456873105,2.3741295792881254,1.9659488086655315,-1.5747941866294397,False,0,0,0,0,26.851419687271118
581,0,3.455902736461751,2.5897706935548435,-2.99184049598923,2.3731567642658353,1.9319522450139552,-1.5742757078616287,False,0,0,0,0,26.88957643508911
